Time,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Class 7
9083,-7.309342,-10.979261,-10.8777,-0.0027003954,-14.084731,-11.487076,-6.224379
9084,-7.197054,-10.9480295,-10.912873,-0.0027177276,-14.10428,-11.510531,-6.256136
9085,-7.068201,-10.912928,-10.88949,-0.0027716982,-14.112147,-11.510585,-6.282679
9086,-6.9652467,-10.870031,-10.846594,-0.002844322,-14.092688,-11.491125,-6.2943482
9087,-7.0603266,-10.862084,-10.885522,-0.002709659,-14.112085,-11.494898,-6.3207026
9088,-7.1929803,-10.854113,-10.912706,-0.002550335,-14.135363,-11.518176,-6.34984
9089,-7.402731,-10.892964,-11.002339,-0.0023400725,-14.193748,-11.560934,-6.387594
9090,-7.6915417,-10.951307,-11.170057,-0.0020887598,-14.2833395,-11.611464,-6.44496
9091,-7.9052887,-10.958999,-11.2715,-0.0019679945,-14.306655,-11.63478,-6.4646144
9092,-8.201077,-10.94717,-11.372952,-0.0018586493,-14.314359,-11.650296,-6.4732943
9093,-8.458776,-10.907994,-11.427529,-0.0017454949,-14.325965,-11.669714,-6.506629
9094,-8.6696005,-10.900066,-11.47038,-0.0016296665,-14.372723,-11.716474,-6.557784
9095,-8.888208,-10.946802,-11.575709,-0.0014903321,-14.478053,-11.821803,-6.6328382
9096,-9.028721,-10.99747,-11.642001,-0.0013765028,-14.583408,-11.919346,-6.7064548
9097,-9.02677,-11.036533,-11.587315,-0.001378174,-14.610753,-11.946691,-6.7049913
9098,-9.001398,-11.056086,-11.513118,-0.0013990051,-14.622493,-11.966243,-6.690852
9099,-9.063851,-11.0951,-11.567757,-0.0013506588,-14.684945,-12.028695,-6.7230306
9100,-9.163368,-11.110634,-11.735634,-0.0012592253,-14.762978,-12.083293,-6.790322
9101,-9.296089,-11.126165,-11.911323,-0.0011657713,-14.841011,-12.169136,-6.8624935
9102,-9.368329,-11.133951,-11.96989,-0.0011393359,-14.876142,-12.21989,-6.8810215
9103,-9.382,-11.1534815,-11.950358,-0.0011388585,-14.895673,-12.247233,-6.8800445
9104,-9.391752,-11.141751,-12.00894,-0.0011259097,-14.899568,-12.251126,-6.8917503
9105,-9.421027,-11.165166,-12.087043,-0.0011038911,-14.934698,-12.278448,-6.9102826
9106,-9.436638,-11.161246,-12.122187,-0.0010898089,-14.954216,-12.2901535,-6.9229636
9107,-9.378098,-11.157392,-12.094894,-0.0011422002,-14.907394,-12.2823925,-6.876142
9108,-9.387869,-11.153492,-12.161306,-0.0011491223,-14.915214,-12.290213,-6.868336
9109,-9.450342,-11.180811,-12.227686,-0.0011230455,-14.954249,-12.321436,-6.887841
9110,-9.512832,-11.223768,-12.231582,-0.0011125433,-14.9933,-12.352675,-6.8927135
9111,-9.520676,-11.262863,-12.188645,-0.0011448258,-14.997239,-12.364427,-6.86052
9112,-9.526603,-11.286367,-12.180901,-0.0012118408,-14.966057,-12.333243,-6.7980866
9113,-9.532521,-11.29424,-12.204396,-0.0012706838,-14.938772,-12.305958,-6.746388
9114,-9.538448,-11.30212,-12.216183,-0.0013386622,-14.89978,-12.282589,-6.6898155
9115,-9.536576,-11.298294,-12.208451,-0.0014192394,-14.849076,-12.255326,-6.6273966
9116,-9.542515,-11.302281,-12.22025,-0.0014993459,-14.810094,-12.23978,-6.568396
9117,-9.5328665,-11.298491,-12.169586,-0.0016161143,-14.7516165,-12.2047415,-6.489409
9118,-9.544681,-11.290774,-12.1696825,-0.001711939,-14.700931,-12.177494,-6.4279814
9119,-9.54872,-11.294814,-12.13466,-0.0018449745,-14.642469,-12.13466,-6.349013
9120,-9.548878,-11.291065,-12.099661,-0.0020025144,-14.572315,-12.087941,-6.2632327
9121,-9.545188,-11.291281,-12.041283,-0.0022185,-14.498312,-12.0217495,-6.156515
9122,-9.377709,-11.213645,-11.713645,-0.0027077466,-14.283958,-11.8620825,-5.956077
9123,-9.15979,-11.132446,-11.331664,-0.0035395008,-14.00354,-11.636352,-5.686401
9124,-9.271438,-11.249953,-11.445267,-0.003858969,-14.0038595,-11.621047,-5.5929704
9125,-9.49393,-11.3630705,-11.835728,-0.0036954533,-14.124789,-11.695102,-5.6308923
9126,-9.536875,-11.347422,-12.073985,-0.0036711046,-14.132578,-11.663828,-5.6364837
9127,-9.451111,-11.2577505,-12.06244,-0.0038448481,-14.054626,-11.617126,-5.591247
9128,-9.386992,-11.191677,-12.0119915,-0.004178001,-13.941677,-11.519803,-5.507839
9129,-9.373557,-11.172383,-11.984883,-0.0044143335,-13.883321,-11.469259,-5.4519234
9130,-9.473153,-11.207528,-12.07081,-0.0044027194,-13.910652,-11.473153,-5.4525228
9131,-9.625311,-11.265935,-12.215156,-0.0042169667,-14.004217,-11.512031,-5.493474
9132,-9.645125,-11.254499,-12.176375,-0.004500008,-13.949813,-11.47325,-5.4271073
9133,-9.668816,-11.231316,-12.172724,-0.0047530057,-13.911002,-11.450067,-5.3712077
9134,-9.626316,-11.18491,-12.106787,-0.0052221036,-13.806003,-11.360692,-5.2764626
9135,-9.552954,-11.181859,-12.033423,-0.0060784407,-13.685765,-11.256078,-5.1235104
9136,-9.51102,-11.19852,-12.014927,-0.0071134847,-13.557895,-11.151645,-4.964877
9137,-9.453814,-11.219439,-11.98897,-0.008500963,-13.41475,-11.024125,-4.7856
9138,-9.358338,-11.237242,-11.88568,-0.010679383,-13.2177105,-10.866148,-4.556823
9139,-9.232427,-11.22852,-11.759769,-0.01367652,-12.990239,-10.685552,-4.309575
9140,-9.181046,-11.270888,-11.681045,-0.01698272,-12.821672,-10.556045,-4.093154
9141,-9.2030115,-11.347543,-11.792855,-0.019417554,-12.7498865,-10.507698,-3.9591148
9142,-9.192229,-11.348478,-11.883635,-0.020353172,-12.723478,-10.504727,-3.9121993
9143,-9.122223,-11.337066,-11.837067,-0.020659862,-12.73941,-10.544097,-3.8976133
9144,-9.037283,-11.365409,-11.783375,-0.021657856,-12.732596,-10.5763445,-3.8510048
9145,-8.925329,-11.409706,-11.72611,-0.022986019,-12.714392,-10.620642,-3.7922742
9146,-8.753556,-11.441057,-11.523088,-0.026993556,-12.605119,-10.58168,-3.6334386
9147,-8.587908,-11.462911,-11.212908,-0.03517326,-12.369158,-10.439469,-3.372087
9148,-8.602963,-11.614683,-11.251401,-0.04046371,-12.294371,-10.427181,-3.2335792
9149,-8.523981,-11.633355,-11.184137,-0.047418617,-12.172422,-10.375543,-3.0779366
9150,-8.455705,-11.643205,-11.1080475,-0.055313837,-12.041642,-10.330704,-2.927384
9151,-8.39894,-11.64894,-10.996596,-0.064955935,-11.891129,-10.258315,-2.7710094
9152,-8.378569,-11.702787,-10.917631,-0.075834714,-11.7731,-10.210601,-2.6210008
9153,-8.397547,-11.76864,-10.8936405,-0.08700016,-11.682703,-10.182704,-2.4886136
9154,-8.419818,-11.822162,-10.884662,-0.09950493,-11.587786,-10.1581,-2.360003
9155,-8.420072,-11.841947,-10.748197,-0.11733728,-11.451322,-10.09976,-2.2035189
9156,-8.398833,-11.891022,-10.594146,-0.14102152,-11.312897,-10.016022,-2.0309136
9157,-8.377382,-11.986759,-10.424257,-0.17425777,-11.15082,-9.916445,-1.8351473
9158,-8.511839,-12.195434,-10.523558,-0.19738632,-11.132933,-9.953246,-1.7213122
9159,-8.61582,-12.330666,-10.588476,-0.21933563,-11.104101,-9.994726,-1.626196
9160,-8.707288,-12.375258,-10.625256,-0.24293241,-11.031507,-9.984632,-1.5351688
9161,-8.762115,-12.371491,-10.566802,-0.27529842,-10.926177,-9.9339905,-1.4254451
9162,-8.800906,-12.320438,-10.4845,-0.2960238,-10.843875,-9.851687,-1.3626745
9163,-8.921912,-12.328161,-10.460974,-0.2998409,-10.851598,-9.859411,-1.3515995
9164,-8.99733,-12.376238,-10.454361,-0.3088534,-10.899673,-9.915298,-1.326189
9165,-9.034712,-12.397993,-10.444867,-0.30619544,-10.983931,-9.991742,-1.3335414
9166,-8.872302,-12.4582405,-10.196521,-0.36839584,-10.872302,-9.86449,-1.177966
9167,-8.654504,-12.4787245,-9.943566,-0.43380126,-10.677941,-9.666223,-1.0451294
9168,-8.4261265,-12.543313,-9.723,-0.51010925,-10.531595,-9.582376,-0.91831297
9169,-8.316792,-12.512106,-9.641012,-0.51405853,-10.46523,-9.504293,-0.9124968
9170,-8.340904,-12.354575,-9.721763,-0.4541844,-10.460045,-9.52645,-1.0088719
9171,-8.475825,-12.167232,-9.78442,-0.37426335,-10.503169,-9.550045,-1.165279
9172,-8.594998,-11.952421,-9.854764,-0.29617047,-10.585232,-9.565702,-1.362577
9173,-8.676579,-11.742986,-9.961736,-0.23907952,-10.653141,-9.551581,-1.5496264
9174,-8.775771,-11.814834,-10.115615,-0.21717718,-10.787489,-9.627335,-1.6351459
9175,-8.82956,-11.841278,-10.263153,-0.19674647,-10.903778,-9.735809,-1.7240902
9176,-8.815411,-11.80369,-10.30369,-0.1825964,-10.936503,-9.768534,-1.7919716
9177,-8.818337,-11.830055,-10.357397,-0.18161693,-10.958961,-9.814429,-1.7968516
9178,-8.789045,-11.855452,-10.339826,-0.18357587,-10.957014,-9.796857,-1.7870917
9179,-8.893549,-11.948236,-10.413078,-0.17870452,-11.05761,-9.874017,-1.8115174
9180,-8.902885,-11.94976,-10.520072,-0.17241609,-11.109917,-9.914603,-1.8442919
9181,-8.847542,-11.870978,-10.406134,-0.16785292,-11.066289,-9.874885,-1.8690267
9182,-8.8491335,-11.8335085,-10.411633,-0.1616326,-11.071788,-9.868664,-1.9038213
9183,-8.786239,-11.829206,-10.403423,-0.15733044,-11.090924,-9.856549,-1.9288157
9184,-8.7195425,-11.832825,-10.33673,-0.15313654,-11.11798,-9.86798,-1.9539182
9185,-8.714842,-11.843748,-10.328122,-0.14062266,-11.203123,-9.914061,-2.0332003
9186,-8.772191,-11.795626,-10.444062,-0.112031974,-11.369844,-10.033907,-2.2467976
9187,-8.847144,-11.722143,-10.565894,-0.089331605,-11.526833,-10.171364,-2.4623797
9188,-8.842385,-11.588479,-10.7877,-0.061135314,-11.772072,-10.315042,-2.8287134
9189,-8.736749,-11.476986,-10.898857,-0.043388307,-12.00042,-10.445731,-3.164484
9190,-8.638844,-11.302905,-10.771657,-0.03337385,-12.162283,-10.572435,-3.4239984
9191,-8.576747,-11.1783085,-10.63534,-0.033777405,-12.057216,-10.471277,-3.412683
9192,-8.504259,-11.107774,-10.490586,-0.037461933,-11.8851185,-10.310899,-3.3108993
9193,-8.4794235,-11.061454,-10.401298,-0.041923452,-11.729423,-10.1825485,-3.2001274
9194,-8.423689,-10.988141,-10.316267,-0.046736047,-11.570173,-10.035018,-3.0936117
9195,-8.338564,-10.9245,-10.154971,-0.04950163,-11.463566,-9.928408,-3.0377831
9196,-8.300843,-10.878968,-10.117251,-0.05084386,-11.425845,-9.894594,-3.0117815
9197,-8.278091,-10.832781,-10.090595,-0.051529873,-11.399186,-9.879655,-2.9987957
9198,-8.225921,-10.761079,-9.983734,-0.054046687,-11.323578,-9.804047,-2.9524844
9199,-8.064859,-10.670327,-9.783608,-0.05704611,-11.217202,-9.67814,-2.900796
9200,-8.026145,-10.615985,-9.713641,-0.057391725,-11.170672,-9.615986,-2.8952823
9201,-7.9177017,-10.472388,-9.507545,-0.058326546,-11.07395,-9.507545,-2.880592
9202,-7.9460554,-10.371835,-9.547618,-0.055429883,-11.082772,-9.49293,-2.9304297
9203,-7.9298086,-10.324339,-9.652464,-0.054808307,-11.089963,-9.484497,-2.941527
9204,-7.7293153,-10.21369,-9.565253,-0.057440013,-10.975408,-9.373848,-2.8972836
9205,-7.5624423,-10.181583,-9.314396,-0.064395614,-10.833927,-9.249943,-2.787052
9206,-7.3594017,-10.130887,-9.02151,-0.07619743,-10.646509,-9.134792,-2.6250257
9207,-7.029992,-10.045617,-8.533898,-0.0963984,-10.397179,-9.004601,-2.401086
9208,-6.5157056,-9.834065,-7.705159,-0.12703417,-10.013753,-8.777428,-2.1446123
9209,-6.1217637,-9.638365,-7.1041846,-0.15398978,-9.736021,-8.638365,-1.9703962
9210,-5.920009,-9.407803,-6.676357,-0.16952068,-9.5015545,-8.51913,-1.8863199
9211,-5.8005085,-9.119844,-6.3512893,-0.19015664,-9.248751,-8.451876,-1.7839068
9212,-5.6152678,-8.703647,-5.9253263,-0.19583417,-8.97513,-8.272006,-1.7661467
9213,-5.408408,-8.304891,-5.4416103,-0.18770397,-8.777548,-8.107627,-1.82247
9214,-5.141262,-7.8468285,-4.9132347,-0.18862535,-8.495266,-7.8956566,-1.846829
9215,-4.321378,-7.523527,-4.556241,-0.2012609,-8.242276,-7.7520423,-1.849699
9216,-2.7269757,-7.266038,-4.094652,-0.24650688,-8.205494,-7.8031473,-2.002367
9217,-1.8816227,-7.125763,-3.816437,-0.3347477,-8.264436,-7.801544,-2.2195134
9218,-1.3349552,-7.1865187,-3.5175734,-0.48925257,-8.459959,-7.920893,-2.3779244
9219,-0.97608644,-7.2983513,-3.31837,-0.6753029,-8.669445,-8.087414,-2.565929
9220,-0.711031,-7.5039997,-3.2168908,-0.90048426,-8.875093,-8.308686,-2.789156
9221,-0.545699,-7.7019496,-3.1404257,-1.1277304,-9.026168,-8.471482,-2.9421854
9222,-0.42612827,-7.867534,-3.0516164,-1.3694872,-9.168317,-8.66441,-3.1058156
9223,-0.34530553,-7.9703054,-2.9732351,-1.5972586,-9.2789,-8.857024,-3.274749
9224,-0.28900415,-8.058536,-2.9369533,-1.7977933,-9.355411,-9.05463,-3.4489162
9225,-0.25344145,-8.179224,-2.8921132,-1.9653577,-9.452661,-9.222192,-3.580834
9226,-0.23050979,-8.281291,-2.8467207,-2.1006272,-9.539104,-9.35551,-3.6870527
9227,-0.21219368,-8.3528185,-2.8425646,-2.2082875,-9.622351,-9.446569,-3.7877553
9228,-0.19559655,-8.402628,-2.824503,-2.337198,-9.672158,-9.531536,-3.8462315
9229,-0.18629348,-8.479262,-2.720961,-2.495864,-9.670669,-9.635512,-3.8444967
9230,-0.1831686,-8.569887,-2.5742834,-2.6773095,-9.644106,-9.73395,-3.812075
9231,-0.19178066,-8.650764,-2.3475423,-2.913094,-9.572641,-9.834359,-3.7171712
9232,-0.23992154,-8.443047,-1.9908992,-3.0897748,-9.239922,-9.896172,-3.4782028
9233,-0.33332407,-8.221996,-1.543285,-3.431226,-8.68684,-10.139964,-3.2979238
9234,-0.5102994,-8.180222,-1.0825651,-3.8608854,-8.37944,-10.551317,-3.2346647
9235,-0.86428607,-8.120146,-0.6709258,-4.2637,-8.038115,-10.686553,-2.9431434
9236,-1.5110326,-8.5793915,-0.34111065,-5.0090795,-7.9622045,-11.778611,-2.794969
9237,-2.237854,-8.872621,-0.1812134,-5.534728,-8.114808,-12.173402,-2.9065552
9238,-2.8307428,-8.738947,-0.13738354,-5.5475397,-8.082698,-11.449884,-2.733086
9239,-3.1279109,-8.66209,-0.12693395,-5.560528,-8.029279,-11.220684,-2.6445124
9240,-3.4241478,-8.661453,-0.1145783,-5.6497345,-8.0091095,-11.169266,-2.6360629
9241,-3.6422153,-8.698368,-0.10852385,-5.7003207,-7.995243,-11.151492,-2.6202428
9242,-3.8328633,-8.778665,-0.10288227,-5.788429,-8.009132,-11.208351,-2.6233902
9243,-4.1584115,-8.916714,-0.09249496,-6.0221834,-8.037809,-11.32687,-2.661831
9244,-4.446729,-9.076124,-0.083935805,-6.242139,-8.08003,-11.478468,-2.711865
9245,-4.5897493,-9.246486,-0.078517,-6.469142,-8.121486,-11.648829,-2.7582035
9246,-4.717582,-9.398737,-0.07451575,-6.664361,-8.168266,-11.808891,-2.7932658
9247,-4.8321447,-9.527947,-0.07091537,-6.8599777,-8.203728,-11.949821,-2.8287277
9248,-4.939217,-9.626717,-0.068123385,-7.0427327,-8.243904,-12.056405,-2.856209
9249,-5.043397,-9.718202,-0.06585788,-7.2123427,-8.276794,-12.140078,-2.8783576
9250,-5.131169,-9.802067,-0.06378591,-7.3489437,-8.294253,-12.223943,-2.9016764
9251,-5.201774,-9.870718,-0.062124826,-7.4664216,-8.308218,-12.292594,-2.9214997
9252,-5.27996,-9.954763,-0.060232304,-7.5641384,-8.33367,-12.376638,-2.9459743
9253,-5.4106827,-9.995644,-0.05814377,-7.6304092,-8.327675,-12.429237,-2.9712296
9254,-5.4938188,-10.049484,-0.057295594,-7.6979203,-8.346358,-12.494796,-2.9791706
9255,-5.5769415,-10.086709,-0.0554571,-7.774207,-8.336707,-12.55155,-3.0066288
9256,-5.6673656,-10.1283045,-0.054084312,-7.8548656,-8.33924,-12.608771,-3.0257642
9257,-5.711122,-10.177919,-0.05291908,-7.918154,-8.343934,-12.681825,-3.0451066
9258,-5.757833,-10.200216,-0.05177848,-7.969748,-8.340841,-12.723653,-3.0644743
9259,-5.817491,-10.22667,-0.050889205,-8.039171,-8.3399515,-12.75792,-3.0782332
9260,-5.8797803,-10.252826,-0.049701124,-8.1239195,-8.330951,-12.7957945,-3.0985298
9261,-5.917752,-10.294703,-0.048609246,-8.197047,-8.339624,-12.861112,-3.118923
9262,-5.9473248,-10.325253,-0.047909416,-8.25494,-8.34869,-12.899473,-3.1318953
9263,-5.9911814,-10.355438,-0.046844915,-8.332001,-8.351533,-12.941377,-3.152316
9264,-6.0216713,-10.393741,-0.04608509,-8.409367,-8.352725,-12.999209,-3.1671808
9265,-6.037683,-10.420495,-0.045494873,-8.482995,-8.359948,-13.037683,-3.1792853
9266,-6.0613327,-10.439261,-0.04473102,-8.579887,-8.3630905,-13.072074,-3.1951227
9267,-6.133878,-10.434659,-0.044034395,-8.672942,-8.354582,-13.07919,-3.2071211
9268,-6.1595535,-10.462288,-0.044319656,-8.751351,-8.372444,-13.102914,-3.1986175
9269,-6.1576605,-10.461371,-0.043402813,-8.812934,-8.381293,-13.105902,-3.2201612
9270,-6.142552,-10.53513,-0.0429429,-8.8788805,-8.443334,-13.19138,-3.23142
9271,-6.0778074,-10.596361,-0.04167454,-8.901049,-8.449878,-13.26433,-3.266284
9272,-6.1120477,-10.556383,-0.040758684,-8.907946,-8.39818,-13.243883,-3.2878292
9273,-6.1977525,-10.551268,-0.039549954,-9.012206,-8.410644,-13.285643,-3.313964
9274,-6.4149113,-10.561395,-0.037957773,-9.073114,-8.38952,-13.323114,-3.3455749
9275,-6.4198833,-10.592734,-0.038047485,-9.069298,-8.413048,-13.385703,-3.3427348
9276,-6.56645,-10.591839,-0.037151836,-9.166059,-8.464886,-13.42387,-3.360394
9277,-6.7155647,-10.578845,-0.035876896,-9.2585335,-8.465565,-13.44994,-3.3903687
9278,-6.8358617,-10.574142,-0.035081152,-9.308519,-8.468675,-13.464768,-3.4091039
9279,-6.9372177,-10.585654,-0.03487375,-9.339562,-8.486046,-13.480186,-3.4118264
9280,-7.0074954,-10.597339,-0.034839187,-9.327809,-8.493823,-13.484057,-3.410815
9281,-7.0876565,-10.644297,-0.034922205,-9.331799,-8.531015,-13.523205,-3.4060154
9282,-7.163891,-10.695141,-0.034984607,-9.327954,-8.558422,-13.562329,-3.4021719
9283,-7.2440386,-10.734273,-0.035053555,-9.304586,-8.574116,-13.597553,-3.3983343
9284,-7.2676916,-10.7657385,-0.035268098,-9.265738,-8.58019,-13.609487,-3.3917131
9285,-7.2505846,-10.867771,-0.035740122,-9.223241,-8.60996,-13.672459,-3.3785133
9286,-7.216995,-10.908401,-0.037307117,-9.13887,-8.5959015,-13.674026,-3.3361351
9287,-7.119519,-10.869519,-0.037488475,-9.080458,-8.627333,-13.650769,-3.3333867
9288,-7.049854,-10.829151,-0.036182083,-9.12212,-8.583057,-13.629931,-3.3711429
9289,-6.887203,-10.930172,-0.03564135,-9.059079,-8.588376,-13.727047,-3.3911097
9290,-6.7771163,-10.973405,-0.0359055,-8.938249,-8.592546,-13.75856,-3.3874676
9291,-6.844205,-10.953579,-0.035611518,-8.906705,-8.561002,-13.746548,-3.3940096
9292,-6.9005594,-10.976731,-0.035325706,-8.890794,-8.560717,-13.757981,-3.4005597
9293,-6.980072,-10.987884,-0.03475933,-8.870697,-8.593353,-13.780852,-3.4146416
9294,-7.124152,-10.97962,-0.03430868,-8.86634,-8.628059,-13.784308,-3.4239564
9295,-7.2560954,-11.006093,-0.033437945,-8.931875,-8.660393,-13.849843,-3.446523
9296,-7.38404,-11.01685,-0.03247665,-9.044196,-8.669197,-13.891852,-3.4729064
9297,-7.383105,-11.039353,-0.031541925,-9.047167,-8.71709,-13.949511,-3.502245
9298,-7.4089885,-11.049612,-0.0300819,-9.045707,-8.754691,-14.002738,-3.549613
9299,-7.3926005,-11.048849,-0.029318616,-9.017601,-8.757834,-14.021505,-3.5761936
9300,-7.4505925,-11.044341,-0.028717723,-9.0209055,-8.739656,-14.024812,-3.5961006
9301,-7.4809275,-11.051239,-0.027802743,-8.9809265,-8.773896,-14.070772,-3.6283884
9302,-7.5302167,-11.010685,-0.026310526,-9.006778,-8.758733,-14.073185,-3.6835372
9303,-7.5904903,-11.006506,-0.026038127,-9.065101,-8.695961,-14.072912,-3.6930304
9304,-7.6628914,-10.991016,-0.026172971,-9.080861,-8.690238,-14.076954,-3.6863291
9305,-7.7094364,-11.014123,-0.025843175,-9.221156,-8.695766,-14.135219,-3.6977181
9306,-7.725329,-11.057359,-0.026109893,-9.365956,-8.721423,-14.201892,-3.686266
9307,-7.857629,-11.092004,-0.025597567,-9.498254,-8.779504,-14.283411,-3.703332
9308,-8.014866,-11.106662,-0.024630701,-9.450413,-8.884006,-14.360569,-3.7394748
9309,-8.152424,-11.121175,-0.023517938,-9.332113,-8.978596,-14.418049,-3.7842612
9310,-8.2801285,-11.123879,-0.022316871,-9.260598,-9.014504,-14.440285,-3.8357952
9311,-8.382726,-11.134679,-0.021398049,-9.204992,-9.109289,-14.478428,-3.8768675
9312,-8.477521,-11.1728325,-0.020489316,-9.20799,-9.254865,-14.559552,-3.9189272
9313,-8.511569,-11.160007,-0.01938188,-9.23032,-9.29282,-14.5975065,-3.9744601
9314,-8.444213,-11.151243,-0.018431688,-9.26062,-9.244995,-14.623901,-4.026244
9315,-8.379432,-11.162635,-0.018103706,-9.28373,-9.191932,-14.650916,-4.0454473
9316,-8.272157,-11.225282,-0.018251566,-9.244815,-9.201845,-14.713564,-4.038759
9317,-8.398393,-11.142533,-0.017533652,-9.220659,-9.1933155,-14.642534,-4.07808
9318,-8.551531,-11.12575,-0.016375072,-9.340596,-9.147235,-14.703876,-4.1452804
9319,-8.523409,-11.097628,-0.015596931,-9.406223,-9.087863,-14.718722,-4.1952844
9320,-8.5986185,-11.08885,-0.014633332,-9.420884,-9.151352,-14.772447,-4.258774
9321,-8.654467,-11.103683,-0.0138395,-9.388842,-9.218919,-14.838059,-4.3146205
9322,-8.654053,-11.1228,-0.013425787,-9.361085,-9.261474,-14.86499,-4.345457
9323,-8.6321945,-11.1458645,-0.013052641,-9.337274,-9.307976,-14.911494,-4.374381
9324,-8.59087,-11.145556,-0.012744893,-9.317433,-9.319387,-14.934622,-4.3994637
9325,-8.545419,-11.145027,-0.01221487,-9.309092,-9.312998,-14.97706,-4.4438562
9326,-8.531003,-11.152098,-0.011472215,-9.288816,-9.3396,-15.042722,-4.508545
9327,-8.590921,-11.147561,-0.010842479,-9.256937,-9.3897505,-15.092875,-4.565531
9328,-8.71757,-11.143351,-0.010538421,-9.241008,-9.422648,-15.100383,-4.59257
9329,-8.823119,-11.151244,-0.01061908,-9.2489,-9.440308,-15.096557,-4.5828853
9330,-8.88787,-11.155448,-0.010916654,-9.331231,-9.440605,-15.085135,-4.55291
9331,-8.776196,-11.182446,-0.010569925,-9.381665,-9.491039,-15.166821,-4.5867424
9332,-8.716869,-11.158276,-0.00983782,-9.40437,-9.513744,-15.212963,-4.661205
9333,-8.757695,-11.181523,-0.009648346,-9.462774,-9.568242,-15.255742,-4.67957
9334,-8.76309,-11.192778,-0.009183063,-9.474028,-9.618558,-15.309965,-4.729886
9335,-8.762693,-11.180662,-0.008786844,-9.458006,-9.645506,-15.325192,-4.7753882
9336,-8.71167,-11.18042,-0.008544186,-9.442139,-9.649169,-15.344481,-4.8054185
9337,-8.61191,-11.164643,-0.008393486,-9.426363,-9.582612,-15.336518,-4.826752
9338,-8.570977,-11.1217575,-0.008476617,-9.430352,-9.520196,-15.281914,-4.818046
9339,-8.679821,-11.054818,-0.007944288,-9.468883,-9.500133,-15.289194,-4.882944
9340,-8.785094,-11.050718,-0.007751028,-9.445252,-9.535095,-15.300719,-4.9061885
9341,-8.761378,-11.066065,-0.0074721696,-9.374661,-9.597316,-15.351223,-4.944972
9342,-8.772788,-11.046224,-0.007162351,-9.358727,-9.651693,-15.358725,-4.988608
9343,-8.827161,-11.022471,-0.006847587,-9.346694,-9.709972,-15.381847,-5.0339475
9344,-8.873822,-11.0183525,-0.0066346796,-9.350388,-9.748822,-15.408978,-5.0654726
9345,-8.813069,-11.0337715,-0.0064288955,-9.326743,-9.772054,-15.467366,-5.099935
9346,-8.738681,-11.025789,-0.00625878,-9.314854,-9.787509,-15.478915,-5.1300387
